,question,source,rank,rating,code,username,voteid,word_count,gp,size
341,2,1,2,3,"public Double getTax(Person person) {
  if (person instanceof Employee) {
    Employee e = (Employee) person;
    if (e.getSalary() < 10000) {
      // Percentage of salary
      return 2 * e.getSalary() / 100;
    } else {
      return 5 * e.getSalary() / 100;
    }
  } else if (person instanceof BusinessOwner) {
    return 10 * e.getProfit() / 100;
  } else if (person instanceof Veteran) {
    return 0;
  }
  // null return for double wrapper class
  return null;
}",9136014,342,73,"9136014public Double getTax(Person person) {
  if (person instanceof Employee) {
    Employee e = (Employee) person;
    if (e.getSalary() < 10000) {
      // Percentage of salary
      return 2 * e.getSalary() / 100;
    } else {
      return 5 * e.getSalary() / 100;
    }
  } else if (person instanceof BusinessOwner) {
    return 10 * e.getProfit() / 100;
  } else if (person instanceof Veteran) {
    return 0;
  }
  // null return for double wrapper class
  return null;
}",5
342,1,0,1,4,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  
}",9136014,343,12,"9136014// largest difference between array elements
public int maxDiffArr(int[] a) {
  
}",2
343,1,0,2,4,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  
}",9136014,344,12,"9136014// largest difference between array elements
public int maxDiffArr(int[] a) {
  
}",2
344,1,1,2,2,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  Map<Integer> map = new HashMap<>();
  
}",9136014,345,17,"9136014// largest difference between array elements
public int maxDiffArr(int[] a) {
  Map<Integer> map = new HashMap<>();
  
}",1
345,1,1,4,2,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  Arrays.sort(a);
  
}",9136014,346,13,"9136014// largest difference between array elements
public int maxDiffArr(int[] a) {
  Arrays.sort(a);
  
}",1
346,1,0,2,2,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first is the max difference
  return a[a.length - 1] - a[0];
}",9136014,347,37,"9136014// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first is the max difference
  return a[a.length - 1] - a[0];
}",1
347,1,0,2,4,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}",9136014,348,40,"9136014// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}",8
348,1,0,1,1,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}",9136014,349,40,"9136014// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}",8
349,1,0,5,1,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}",9136014,350,40,"9136014// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}",8
350,1,1,5,1,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}",9136014,351,40,"9136014// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}",8
351,1,1,5,2,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}",9136014,352,40,"9136014// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}",8
352,1,0,5,1,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}",9136014,353,40,"9136014// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}",8
353,1,0,3,2,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}",9136014,354,40,"9136014// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}",8
354,1,0,2,3,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}",9136014,355,40,"9136014// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}",8
355,2,1,3,3,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",3368542,356,73,"3368542// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",8
356,2,0,1,2,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",3368542,357,73,"3368542// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",8
357,2,0,3,1,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",3368542,358,73,"3368542// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",8
358,2,1,1,3,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",3368542,359,73,"3368542// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",8
359,2,1,2,1,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",3368542,360,73,"3368542// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",8
360,2,1,4,1,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",3368542,361,73,"3368542// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",8
361,2,0,4,1,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",3368542,362,73,"3368542// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",8
362,2,0,5,2,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",3368542,363,73,"3368542// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",8
363,2,1,3,1,"// Method overloading for different types of parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",3368542,364,75,"3368542// Method overloading for different types of parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",4
364,2,1,2,3,"// Method overloading for different types of parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",3368542,365,75,"3368542// Method overloading for different types of parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",4
365,2,1,4,2,"// Method overloading for different types of parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",3368542,366,75,"3368542// Method overloading for different types of parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",4
366,2,1,2,3,"// Method overloading for different types of parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",3368542,367,75,"3368542// Method overloading for different types of parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}",4
367,2,0,4,1,"// Method overloading for different types of parameters
// calculate tax for Employee object
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner object
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran object
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person object
public double calculateTax(Person p){
  return 0;
}",3368542,368,79,"3368542// Method overloading for different types of parameters
// calculate tax for Employee object
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner object
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran object
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person object
public double calculateTax(Person p){
  return 0;
}",3
368,2,0,1,1,"// Method overloading for different types of parameters
// calculate tax for Employee object
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner object
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran object
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person object
public double calculateTax(Person p){
  return 0;
}",3368542,369,79,"3368542// Method overloading for different types of parameters
// calculate tax for Employee object
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner object
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran object
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person object
public double calculateTax(Person p){
  return 0;
}",3
369,2,0,5,1,"// Method overloading for different types of parameters
// calculate tax for Employee object
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner object
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran object
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person object
public double calculateTax(Person p){
  return 0;
}",3368542,370,79,"3368542// Method overloading for different types of parameters
// calculate tax for Employee object
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner object
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran object
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person object
public double calculateTax(Person p){
  return 0;
}",3
370,1,0,2,1,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",3368542,371,56,"3368542public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",12
371,1,1,3,1,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",3368542,372,56,"3368542public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",12
372,1,0,1,1,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",3368542,373,56,"3368542public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",12
373,1,1,3,1,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",3368542,374,56,"3368542public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",12
374,1,0,1,1,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",3368542,375,56,"3368542public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",12
375,1,1,4,1,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",3368542,376,56,"3368542public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",12
376,1,0,4,1,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",3368542,377,56,"3368542public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",12
377,1,0,3,1,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",3368542,378,56,"3368542public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",12
378,1,0,3,1,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",3368542,379,56,"3368542public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",12
379,1,0,4,1,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",3368542,380,56,"3368542public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",12
380,1,0,1,1,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",3368542,381,56,"3368542public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",12
381,1,1,3,1,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",3368542,382,56,"3368542public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",12
382,1,1,5,1,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Find the maximum and minimum from the integer array
  // Return the difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",3368542,383,65,"3368542public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Find the maximum and minimum from the integer array
  // Return the difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",2
383,1,0,4,1,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Find the maximum and minimum from the integer array
  // Return the difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",3368542,384,65,"3368542public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Find the maximum and minimum from the integer array
  // Return the difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",2
