#,Rank,Sample_Concepts,IR_Reco_concepts,Tags_Reco_concepts,IR-Tags,Tags-IR,IR_Reco_count,Tags_Reco_count,IR-Tags-Count,Tags-IR-Count,IR-Coverage,Tags-Coverage
3028,2,"['ObjectMethodInvocation', 'LessExpression', 'IfStatement', 'WhileStatement', 'True', 'SimpleAssignmentExpression', 'BooleanDataType', 'False', 'ActualMethodParameter', 'DoubleDataType', 'ArrayElement', 'PostIncrementExpression', 'SimpleVariable', 'IntDataType', 'IfElseStatement', 'ReturnStatement', 'ObjectVariable']","['WhileStatement', 'java.util.ArrayList.remove', 'LessExpression', 'java.util.ArrayList', 'IfStatement', 'ObjectMethodInvocation', 'ArrayLength', 'True', 'StringDataType', 'SimpleAssignmentExpression', 'BooleanDataType', 'java.util.ArrayList.add', 'AndExpression', 'GreaterExpression', 'java.util.ArrayList.size', 'False', 'ActualMethodParameter', 'StringVariable', 'ArrayElement', 'ArrayDataType', 'ReturnStatement', 'PostIncrementExpression', 'SubtractExpression', 'SimpleVariable', 'java.util.ArrayList.get', 'java.lang.String.equals', 'NotExpression', 'EqualExpression', 'IfElseStatement', 'IfElseIfStatement', 'IntDataType']","['ObjectMethodInvocation', 'ActualMethodParameter', 'LessExpression', 'ArrayElement', 'IfStatement', 'PostIncrementExpression', 'ForStatement', 'ArrayLength', 'SimpleAssignmentExpression', 'RightShiftSignedExpression', 'GreaterExpression', 'ReturnStatement', 'IntDataType']","['BooleanDataType', 'EqualExpression', 'SimpleVariable', 'java.util.ArrayList.add', 'StringDataType', 'java.util.ArrayList.size', 'AndExpression', 'java.lang.String.equals', 'False', 'WhileStatement', 'NotExpression', 'True', 'java.util.ArrayList.remove', 'StringVariable', 'IfElseIfStatement', 'SubtractExpression', 'IfElseStatement', 'java.util.ArrayList.get', 'ArrayDataType', 'java.util.ArrayList']","['ForStatement', 'RightShiftSignedExpression']",31,13,20,2,0.8823529411764706,0.5294117647058824
3029,3,"['ObjectMethodInvocation', 'LessExpression', 'IfStatement', 'WhileStatement', 'True', 'SimpleAssignmentExpression', 'BooleanDataType', 'False', 'ActualMethodParameter', 'DoubleDataType', 'ArrayElement', 'PostIncrementExpression', 'SimpleVariable', 'IntDataType', 'IfElseStatement', 'ReturnStatement', 'ObjectVariable']","['WhileStatement', 'LessExpression', 'IfStatement', 'ObjectMethodInvocation', 'null', 'ArrayLength', 'True', 'SimpleAssignmentExpression', 'BooleanDataType', 'java.lang.Object', 'nullInitialization', 'java.lang.String.equals', 'PostDecrementExpression', 'False', 'ActualMethodParameter', 'ArrayElement', 'SimpleVariable', 'ModulusExpression', 'ObjectVariable', 'EqualExpression', 'IntDataType', 'IfElseStatement', 'ReturnStatement', 'NotEqualExpression']","['DoubleDataType', 'LessExpression', 'ArrayElement', 'IfStatement', 'PostIncrementExpression', 'ForStatement', 'SimpleAssignmentExpression', 'EqualExpression', 'ReturnStatement', 'IntDataType']","['BooleanDataType', 'ModulusExpression', 'SimpleVariable', 'null', 'False', 'java.lang.String.equals', 'ActualMethodParameter', 'ArrayLength', 'True', 'ObjectVariable', 'WhileStatement', 'nullInitialization', 'PostDecrementExpression', 'ObjectMethodInvocation', 'IfElseStatement', 'java.lang.Object', 'NotEqualExpression']","['ForStatement', 'PostIncrementExpression', 'DoubleDataType']",24,10,17,3,0.8823529411764706,0.47058823529411764
3030,1,"['SimpleVariable', 'java.lang.Object', 'StringDataType', 'StringVariable', 'ObjectVariable']","['ClassDefinition', 'PublicClassSpecifier', 'MethodDefinition', 'VoidDataType', 'PublicMethodSpecifier']","['SimpleVariable', 'StringDataType', 'StringVariable', 'java.lang.Object', 'ReturnStatement', 'ObjectVariable']","['PublicClassSpecifier', 'PublicMethodSpecifier', 'VoidDataType', 'MethodDefinition', 'ClassDefinition']","['ReturnStatement', 'SimpleVariable', 'StringDataType', 'ObjectVariable', 'StringVariable', 'java.lang.Object']",5,6,5,6,0.0,1.0
3031,2,"['SimpleVariable', 'java.lang.Object', 'StringDataType', 'StringVariable', 'ObjectVariable']","['ObjectMethodInvocation', 'LessExpression', 'IfStatement', 'ForStatement', 'SimpleAssignmentExpression', 'java.lang.Object', 'AndExpression', 'PostDecrementExpression', 'ActualMethodParameter', 'PostIncrementExpression', 'ReturnStatement', 'SimpleVariable', 'EqualExpression', 'ObjectVariable', 'IfElseStatement', 'SubtractExpression', 'IntDataType']","['SimpleVariable', 'StringDataType', 'StringVariable', 'java.lang.Object', 'IntDataType', 'ObjectVariable']","['SimpleAssignmentExpression', 'EqualExpression', 'ReturnStatement', 'PostIncrementExpression', 'IfStatement', 'LessExpression', 'ActualMethodParameter', 'ForStatement', 'PostDecrementExpression', 'ObjectMethodInvocation', 'SubtractExpression', 'IfElseStatement', 'AndExpression']","['StringDataType', 'StringVariable']",17,6,13,2,0.6,1.0
3032,3,"['SimpleVariable', 'java.lang.Object', 'StringDataType', 'StringVariable', 'ObjectVariable']","['ObjectMethodInvocation', 'LessExpression', 'PostIncrementExpression', 'ForStatement', 'SimpleVariable', 'ReturnStatement', 'SimpleAssignmentExpression', 'java.lang.Object', 'AndExpression', 'EqualExpression', 'IntDataType', 'IfElseStatement', 'SubtractExpression', 'ObjectVariable']","['SimpleVariable', 'StringDataType', 'StringVariable', 'ObjectVariable']","['SimpleAssignmentExpression', 'EqualExpression', 'ReturnStatement', 'PostIncrementExpression', 'LessExpression', 'IntDataType', 'ForStatement', 'ObjectMethodInvocation', 'SubtractExpression', 'IfElseStatement', 'java.lang.Object', 'AndExpression']","['StringDataType', 'StringVariable']",14,4,12,2,0.6,0.8
3033,1,['ReturnStatement'],['ReturnStatement'],['ReturnStatement'],[],[],1,1,0,0,1.0,1.0
3034,2,['ReturnStatement'],['ReturnStatement'],['ReturnStatement'],[],[],1,1,0,0,1.0,1.0
3035,3,['ReturnStatement'],['ReturnStatement'],['ReturnStatement'],[],[],1,1,0,0,1.0,1.0
3036,1,"['null', 'ObjectMethodInvocation', 'ActualMethodParameter', 'StringLiteral', 'Constant', 'IfStatement', 'SimpleVariable', 'ConstantInitializationStatement', 'StringDataType', 'SimpleAssignmentExpression', 'NotEqualExpression', 'FormalMethodParameter', 'ConstructorCall', 'ObjectCreationStatement', 'ArrayDataType']","['SimpleVariable', 'ArrayDataType']","['ObjectMethodInvocation', 'PrivateFieldSpecifier', 'java.util.ArrayList', 'MethodDefinition', 'PublicMethodSpecifier', 'GenericObjectCreationStatement', 'PublicClassSpecifier', 'StringLiteral', 'SimpleAssignmentExpression', 'InstanceField', 'FormalMethodParameter', 'ClassDefinition', 'ConstructorCall', 'ActualMethodParameter', 'StringVariable', 'Constant', 'SimpleVariable', 'ConstantInitializationStatement', 'StringDataType', 'VoidDataType', 'ObjectCreationStatement']",['ArrayDataType'],"['ConstructorCall', 'FormalMethodParameter', 'MethodDefinition', 'InstanceField', 'Constant', 'PrivateFieldSpecifier', 'ObjectCreationStatement', 'PublicMethodSpecifier', 'ClassDefinition', 'PublicClassSpecifier', 'ObjectMethodInvocation', 'ConstantInitializationStatement', 'StringLiteral', 'java.util.ArrayList', 'SimpleAssignmentExpression', 'StringDataType', 'ActualMethodParameter', 'GenericObjectCreationStatement', 'StringVariable', 'VoidDataType']",2,21,1,20,0.13333333333333333,0.7333333333333333
3037,2,"['null', 'ObjectMethodInvocation', 'ActualMethodParameter', 'StringLiteral', 'Constant', 'IfStatement', 'SimpleVariable', 'ConstantInitializationStatement', 'StringDataType', 'SimpleAssignmentExpression', 'NotEqualExpression', 'FormalMethodParameter', 'ConstructorCall', 'ObjectCreationStatement', 'ArrayDataType']","['ObjectMethodInvocation', 'MethodDefinition', 'ImplementsSpecification', 'DivideExpression', 'StringLiteral', 'SimpleAssignmentExpression', 'InstanceField', 'FormalMethodParameter', 'ClassDefinition', 'ConstructorCall', 'PublicMethodSpecifier', 'MethodImplementation', 'ActualMethodParameter', 'DoubleDataType', 'ObjectCreationStatement', 'StringDataType', 'VoidDataType', 'InstanceFieldInitializationStatement', 'MultiplyExpression', 'StringAddition']","['ObjectMethodInvocation', 'IfStatement', 'True', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'FormalMethodParameter', 'AndExpression', 'GreaterExpression', 'ConstructorCall', 'False', 'ActualMethodParameter', 'Constant', 'ReturnStatement', 'ConstantInitializationStatement', 'StringDataType', 'NotExpression', 'TryCatchStatement', 'EqualExpression', 'ObjectCreationStatement', 'IntDataType']","['MethodDefinition', 'DivideExpression', 'InstanceField', 'ImplementsSpecification', 'PublicMethodSpecifier', 'ClassDefinition', 'MethodImplementation', 'MultiplyExpression', 'DoubleDataType', 'VoidDataType', 'InstanceFieldInitializationStatement']","['EqualExpression', 'ReturnStatement', 'Constant', 'IfStatement', 'TryCatchStatement', 'False', 'IntDataType', 'GreaterExpression', 'True', 'NotExpression', 'ConstantInitializationStatement', 'AndExpression']",20,21,11,12,0.5333333333333333,0.7333333333333333
3038,1,"['null', 'ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'StringLiteral', 'IfStatement', 'SimpleVariable', 'StringDataType', 'StringAddition', 'ConstructorCall', 'ObjectCreationStatement', 'NotEqualExpression']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'IfStatement', 'java.lang.String.length', 'StringDataType', 'null', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'OrExpression', 'EqualExpression']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'StringLiteral', 'ArrayDataType', 'IfStatement', 'ThrowStatement', 'null', 'StringDataType', 'SimpleAssignmentExpression', 'NotEqualExpression', 'TryCatchStatement', 'ConstructorCall', 'ObjectCreationStatement', 'StringAddition']","['java.lang.String.length', 'OrExpression', 'EqualExpression', 'StringVariable']","['ConstructorCall', 'TryCatchStatement', 'ThrowStatement', 'ObjectCreationStatement', 'ArrayDataType', 'NotEqualExpression']",13,15,4,6,0.75,0.9166666666666666
3039,2,"['null', 'ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'StringLiteral', 'IfStatement', 'SimpleVariable', 'StringDataType', 'StringAddition', 'ConstructorCall', 'ObjectCreationStatement', 'NotEqualExpression']","['SimpleVariable', 'StringDataType', 'StringVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'IfStatement', 'StringDataType', 'null', 'StringLiteral', 'SimpleAssignmentExpression', 'NotEqualExpression', 'java.lang.System.out.println']",['SimpleVariable'],"['SimpleAssignmentExpression', 'java.lang.System.out.println', 'IfStatement', 'ActualMethodParameter', 'null', 'ObjectMethodInvocation', 'StringLiteral', 'NotEqualExpression']",3,10,1,8,0.25,0.6666666666666666
3040,3,"['null', 'ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'StringLiteral', 'IfStatement', 'SimpleVariable', 'StringDataType', 'StringAddition', 'ConstructorCall', 'ObjectCreationStatement', 'NotEqualExpression']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'IfStatement', 'StringDataType', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'NotExpression', 'TryCatchStatement', 'ConstructorCall', 'IfElseStatement', 'ObjectCreationStatement']","['SimpleVariable', 'WhileStatement', 'ActualMethodParameter', 'StringVariable', 'StringDataType', 'ObjectMethodInvocation', 'null', 'StringLiteral', 'SimpleAssignmentExpression', 'NotEqualExpression', 'TryCatchStatement', 'java.lang.System.out.println', 'StringAddition']","['NotExpression', 'ObjectCreationStatement', 'ConstructorCall', 'IfStatement', 'IfElseStatement']","['NotEqualExpression', 'java.lang.System.out.println', 'WhileStatement', 'null']",14,13,5,4,0.8333333333333334,0.75
3041,1,[],"['SimpleVariable', 'ArrayDataType']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'DoubleDataType', 'IntDataType']",['ArrayDataType'],"['DoubleDataType', 'ActualMethodParameter', 'IntDataType', 'ObjectMethodInvocation']",2,5,1,4,0.0,0.0
3042,2,[],"['SimpleVariable', 'ObjectVariable']","['WhileStatement', 'ActualMethodParameter', 'NotExpression', 'StringVariable', 'StringDataType', 'ObjectMethodInvocation', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'ForEachStatement', 'IfElseStatement', 'java.lang.System.out.println', 'AddExpression']",['ObjectVariable'],"['SimpleAssignmentExpression', 'java.lang.System.out.println', 'AddExpression', 'StringDataType', 'ForEachStatement', 'StringAddition', 'ActualMethodParameter', 'WhileStatement', 'NotExpression', 'StringVariable', 'ObjectMethodInvocation', 'IfElseStatement', 'StringLiteral']",2,14,1,13,0.0,0.0
3043,3,[],"['SimpleVariable', 'ObjectVariable']","['ConstructorCall', 'ObjectCreationStatement']","['SimpleVariable', 'ObjectVariable']","['ObjectCreationStatement', 'ConstructorCall']",2,2,2,2,0.0,0.0
3044,1,"['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'IfElseIfStatement', 'TryCatchStatement', 'StringDataType', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'IfStatement']","['ObjectMethodInvocation', 'IfStatement', 'StringLiteral', 'TryCatchStatement', 'StringAddition', 'ForEachStatement', 'ExplicitTypeCasting', 'ConstructorCall', 'java.lang.System.out.print', 'java.lang.System.out.println', 'ActualMethodParameter', 'StringVariable', 'ArrayDataType', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'ObjectCreationStatement']","['WhileStatement', 'ActualMethodParameter', 'StringVariable', 'StringLiteral', 'ObjectMethodInvocation', 'null', 'StringDataType', 'TryCatchStatement', 'BooleanDataType', 'ExplicitTypeCasting', 'SimpleAssignmentExpression', 'java.lang.System.out.println', 'NotEqualExpression']","['ConstructorCall', 'java.lang.System.out.print', 'SimpleVariable', 'IfStatement', 'StringAddition', 'ObjectCreationStatement', 'ForEachStatement', 'ArrayDataType']","['NotEqualExpression', 'BooleanDataType', 'null', 'WhileStatement']",17,13,8,4,0.8888888888888888,0.7777777777777778
3045,2,"['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'IfElseIfStatement', 'TryCatchStatement', 'StringDataType', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'IfStatement']",['SimpleVariable'],"['ObjectMethodInvocation', 'ActualMethodParameter', 'java.lang.String.substring', 'StringVariable', 'StringLiteral', 'SimpleVariable', 'StringDataType', 'TryCatchStatement', 'StringAddition', 'ExplicitTypeCasting', 'SimpleAssignmentExpression', 'ConstructorCall', 'ObjectCreationStatement', 'AddExpression']",[],"['SimpleAssignmentExpression', 'ConstructorCall', 'ObjectMethodInvocation', 'ExplicitTypeCasting', 'StringDataType', 'AddExpression', 'StringAddition', 'ActualMethodParameter', 'TryCatchStatement', 'ObjectCreationStatement', 'StringVariable', 'StringLiteral', 'java.lang.String.substring']",1,14,0,13,0.0,0.7777777777777778
3046,3,"['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'IfElseIfStatement', 'TryCatchStatement', 'StringDataType', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'IfStatement']","['PublicClassSpecifier', 'StringLiteral', 'VoidDataType', 'ClassDefinition', 'MethodDefinition', 'StringDataType', 'PublicMethodSpecifier']","['ObjectMethodInvocation', 'LessExpression', 'IfStatement', 'ForStatement', 'AddAssignmentExpression', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ConstructorCall', 'AddExpression', 'ActualMethodParameter', 'MultiplyExpression', 'SimpleVariable', 'TryCatchStatement', 'IntDataType', 'ObjectCreationStatement', 'ObjectVariable']","['PublicClassSpecifier', 'MethodDefinition', 'StringDataType', 'PublicMethodSpecifier', 'ClassDefinition', 'StringLiteral', 'VoidDataType']","['SimpleAssignmentExpression', 'ConstructorCall', 'ObjectMethodInvocation', 'AddExpression', 'SimpleVariable', 'ExplicitTypeCasting', 'IfStatement', 'LessExpression', 'ActualMethodParameter', 'TryCatchStatement', 'AddAssignmentExpression', 'IntDataType', 'ForStatement', 'ObjectCreationStatement', 'ObjectVariable', 'MultiplyExpression']",7,16,7,16,0.1111111111111111,0.6666666666666666
3047,1,"['ActualMethodParameter', 'LessExpression', 'ArrayDataType', 'StringDataType', 'PostIncrementExpression', 'ForStatement', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'java.lang.System.out.print', 'java.lang.System.out.println', 'AddExpression', 'IntDataType']","['ObjectMethodInvocation', 'LessExpression', 'ForStatement', 'ArrayLength', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'ConstructorCall', 'java.lang.System.out.print', 'java.lang.System.out.println', 'ActualMethodParameter', 'ArrayVariable', 'ArrayElement', 'ArrayDataType', 'PostIncrementExpression', 'SimpleVariable', 'StringDataType', 'ObjectCreationStatement', 'ArrayCreationStatement', 'IntDataType']","['ArrayVariable', 'ForStatement', 'ArrayLength', 'StringDataType', 'SimpleAssignmentExpression', 'StringAddition', 'ForEachStatement', 'java.lang.System.out.println', 'AddExpression', 'ActualMethodParameter', 'LessExpression', 'ArrayElement', 'ArrayDataType', 'PostIncrementExpression', 'SimpleVariable', 'StringLiteral', 'MultiplyExpression', 'ArrayCreationStatement', 'IntDataType']","['ObjectCreationStatement', 'ConstructorCall', 'java.lang.System.out.print', 'ObjectMethodInvocation']","['ForEachStatement', 'MultiplyExpression', 'AddExpression']",20,19,4,3,0.9285714285714286,0.9285714285714286
3048,2,"['ActualMethodParameter', 'LessExpression', 'ArrayDataType', 'StringDataType', 'PostIncrementExpression', 'ForStatement', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'java.lang.System.out.print', 'java.lang.System.out.println', 'AddExpression', 'IntDataType']","['SimpleVariable', 'ObjectMethodInvocation', 'LessExpression', 'ArrayElement', 'ArrayDataType', 'PostIncrementExpression', 'ForStatement', 'ArrayLength', 'SimpleAssignmentExpression', 'ObjectCreationStatement', 'ConstructorCall', 'MultiplyExpression', 'IntDataType']","['ObjectMethodInvocation', 'ArrayVariable', 'ForStatement', 'AddAssignmentExpression', 'DivideExpression', 'StringDataType', 'SimpleAssignmentExpression', 'StringAddition', 'ExplicitTypeCasting', 'ConstructorCall', 'java.lang.System.out.print', 'java.lang.System.out.println', 'AddExpression', 'ActualMethodParameter', 'LessExpression', 'StringVariable', 'FloatDataType', 'ArrayElement', 'Constant', 'PostIncrementExpression', 'SimpleVariable', 'ConstantInitializationStatement', 'StringLiteral', 'java.lang.Integer.parseInt', 'ArrayDataType', 'TryCatchStatement', 'ObjectCreationStatement', 'ArrayCreationStatement', 'IntDataType']","['ArrayLength', 'MultiplyExpression']","['java.lang.System.out.println', 'java.lang.System.out.print', 'ArrayVariable', 'ExplicitTypeCasting', 'Constant', 'DivideExpression', 'StringDataType', 'AddExpression', 'ActualMethodParameter', 'StringAddition', 'ArrayCreationStatement', 'AddAssignmentExpression', 'TryCatchStatement', 'StringVariable', 'StringLiteral', 'java.lang.Integer.parseInt', 'ConstantInitializationStatement', 'FloatDataType']",13,29,2,18,0.5,1.0
3049,3,"['ActualMethodParameter', 'LessExpression', 'ArrayDataType', 'StringDataType', 'PostIncrementExpression', 'ForStatement', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'java.lang.System.out.print', 'java.lang.System.out.println', 'AddExpression', 'IntDataType']","['ObjectMethodInvocation', 'LessExpression', 'LessEqualExpression', 'ForStatement', 'ArrayLength', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'NestedForLoops', 'ConstructorCall', 'java.lang.System.out.println', 'ActualMethodParameter', 'ArrayVariable', 'ArrayElement', 'ArrayDataType', 'PostIncrementExpression', 'SimpleVariable', 'StringDataType', 'ObjectCreationStatement', 'ArrayCreationStatement', 'IntDataType']","['WhileStatement', 'LessExpression', 'IfElseIfStatement', 'ObjectMethodInvocation', 'True', 'StringLiteral', 'SimpleAssignmentExpression', 'BooleanDataType', 'ConstructorCall', 'java.lang.System.out.print', 'java.lang.System.out.println', 'AddExpression', 'False', 'ActualMethodParameter', 'DivideExpression', 'StringAddition', 'GreaterExpression', 'PostIncrementExpression', 'MultiplyExpression', 'SimpleVariable', 'StringDataType', 'NotExpression', 'ArrayDataType', 'IfStatement', 'EqualExpression', 'IfElseStatement', 'ObjectCreationStatement', 'IntDataType']","['ArrayVariable', 'LessEqualExpression', 'ArrayLength', 'ForStatement', 'ArrayElement', 'NestedForLoops', 'ArrayCreationStatement']","['BooleanDataType', 'java.lang.System.out.print', 'EqualExpression', 'AddExpression', 'DivideExpression', 'IfStatement', 'False', 'WhileStatement', 'NotExpression', 'True', 'GreaterExpression', 'IfElseIfStatement', 'MultiplyExpression', 'IfElseStatement']",21,28,7,14,0.8571428571428571,0.9285714285714286
3050,1,"['SimpleVariable', 'ObjectMethodInvocation', 'SimpleAssignmentExpression', 'ConstructorCall', 'ObjectCreationStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleAssignmentExpression', 'ConstructorCall', 'java.lang.System.out.println', 'ObjectCreationStatement']","['SimpleVariable', 'ConstructorCall', 'SimpleAssignmentExpression', 'ObjectCreationStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'java.lang.System.out.println', 'ActualMethodParameter']","['SimpleVariable', 'ObjectVariable']",6,5,3,2,0.6666666666666666,0.8333333333333334
3051,2,"['SimpleVariable', 'ObjectMethodInvocation', 'SimpleAssignmentExpression', 'ConstructorCall', 'ObjectCreationStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'ArrayDataType', 'StringDataType', 'TryCatchStatement', 'ObjectCreationStatement', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'ExplicitTypeCasting', 'ConstructorCall', 'IfElseStatement', 'java.lang.System.out.println', 'ObjectVariable']","['SimpleVariable', 'ConstructorCall', 'SimpleAssignmentExpression', 'ObjectCreationStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'java.lang.System.out.println', 'ExplicitTypeCasting', 'StringDataType', 'StringAddition', 'TryCatchStatement', 'ActualMethodParameter', 'StringLiteral', 'IfElseStatement', 'ArrayDataType']",[],15,5,10,0,1.0,0.8333333333333334
3052,3,"['SimpleVariable', 'ObjectMethodInvocation', 'SimpleAssignmentExpression', 'ConstructorCall', 'ObjectCreationStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringLiteral', 'ArrayDataType', 'java.lang.System.out.println', 'SimpleVariable', 'StringDataType', 'TryCatchStatement', 'StringAddition', 'ExplicitTypeCasting', 'SimpleAssignmentExpression', 'ConstructorCall', 'ObjectCreationStatement']","['ObjectMethodInvocation', 'SimpleAssignmentExpression', 'ConstructorCall', 'ObjectCreationStatement']","['java.lang.System.out.println', 'ExplicitTypeCasting', 'SimpleVariable', 'StringDataType', 'StringAddition', 'ActualMethodParameter', 'TryCatchStatement', 'StringLiteral', 'ArrayDataType']",[],13,4,9,0,0.8333333333333334,0.6666666666666666
3053,1,"['SimpleVariable', 'ObjectVariable']","['SimpleVariable', 'ObjectVariable']","['SimpleVariable', 'ObjectVariable']",[],[],2,2,0,0,1.0,1.0
3054,2,"['SimpleVariable', 'ObjectVariable']","['SimpleVariable', 'ObjectVariable']","['SimpleVariable', 'ObjectVariable']",[],[],2,2,0,0,1.0,1.0
3055,3,"['SimpleVariable', 'ObjectVariable']","['SimpleVariable', 'ObjectVariable']","['SimpleVariable', 'ObjectVariable']",[],[],2,2,0,0,1.0,1.0
3056,1,"['InstanceFieldInvocation', 'SimpleVariable', 'ThisReference', 'SimpleAssignmentExpression', 'ObjectVariable']","['SimpleVariable', 'SimpleAssignmentExpression', 'java.lang.Object', 'ConstructorCall', 'ObjectCreationStatement', 'ObjectVariable']","['InstanceFieldInvocation', 'SimpleVariable', 'ObjectVariable', 'SimpleAssignmentExpression', 'ThisReference']","['ObjectCreationStatement', 'java.lang.Object', 'ConstructorCall']","['ThisReference', 'InstanceFieldInvocation']",6,5,3,2,0.6,1.0
3057,2,"['InstanceFieldInvocation', 'SimpleVariable', 'ThisReference', 'SimpleAssignmentExpression', 'ObjectVariable']","['SimpleVariable', 'SimpleAssignmentExpression', 'java.lang.Object', 'ConstructorCall', 'ObjectCreationStatement', 'ObjectVariable']","['InstanceFieldInvocation', 'SimpleVariable', 'ObjectVariable', 'SimpleAssignmentExpression', 'ThisReference']","['ObjectCreationStatement', 'java.lang.Object', 'ConstructorCall']","['ThisReference', 'InstanceFieldInvocation']",6,5,3,2,0.6,1.0
3058,3,"['InstanceFieldInvocation', 'SimpleVariable', 'ThisReference', 'SimpleAssignmentExpression', 'ObjectVariable']","['SimpleVariable', 'ConstructorCall', 'SimpleAssignmentExpression', 'ObjectCreationStatement', 'ObjectVariable']","['InstanceFieldInvocation', 'SimpleVariable', 'ObjectVariable', 'SimpleAssignmentExpression', 'ThisReference']","['ObjectCreationStatement', 'ConstructorCall']","['ThisReference', 'InstanceFieldInvocation']",5,5,2,2,0.6,1.0
3059,1,"['ObjectMethodInvocation', 'ConstantInvocation', 'SimpleVariable', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ShortDataType', 'EqualExpression', 'IfElseStatement', 'ObjectVariable']","['ClassDefinition', 'PublicClassSpecifier', 'MethodDefinition', 'VoidDataType', 'PublicMethodSpecifier']","['WhileStatement', 'ActualMethodParameter', 'StringLiteral', 'ObjectMethodInvocation', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'StringAddition', 'ExplicitTypeCasting', 'java.lang.System.out.println', 'ObjectVariable']","['PublicClassSpecifier', 'PublicMethodSpecifier', 'VoidDataType', 'MethodDefinition', 'ClassDefinition']","['SimpleAssignmentExpression', 'java.lang.System.out.println', 'ExplicitTypeCasting', 'SimpleVariable', 'StringDataType', 'StringAddition', 'ActualMethodParameter', 'WhileStatement', 'ObjectVariable', 'ObjectMethodInvocation', 'StringLiteral']",5,11,5,11,0.0,0.5555555555555556
3060,2,"['ObjectMethodInvocation', 'ConstantInvocation', 'SimpleVariable', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ShortDataType', 'EqualExpression', 'IfElseStatement', 'ObjectVariable']","['ClassDefinition', 'PublicClassSpecifier', 'MethodDefinition', 'VoidDataType', 'PublicMethodSpecifier']","['WhileStatement', 'ActualMethodParameter', 'ObjectMethodInvocation', 'TryCatchStatement', 'SimpleVariable', 'SimpleAssignmentExpression', 'java.lang.Object', 'ExplicitTypeCasting', 'ObjectVariable']","['PublicClassSpecifier', 'PublicMethodSpecifier', 'VoidDataType', 'MethodDefinition', 'ClassDefinition']","['SimpleAssignmentExpression', 'ExplicitTypeCasting', 'SimpleVariable', 'TryCatchStatement', 'WhileStatement', 'ActualMethodParameter', 'ObjectVariable', 'ObjectMethodInvocation', 'java.lang.Object']",5,9,5,9,0.0,0.5555555555555556
3061,3,"['ObjectMethodInvocation', 'ConstantInvocation', 'SimpleVariable', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ShortDataType', 'EqualExpression', 'IfElseStatement', 'ObjectVariable']","['ClassDefinition', 'PublicClassSpecifier', 'MethodDefinition', 'VoidDataType', 'PublicMethodSpecifier']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ObjectVariable']","['PublicClassSpecifier', 'PublicMethodSpecifier', 'VoidDataType', 'MethodDefinition', 'ClassDefinition']","['SimpleAssignmentExpression', 'SimpleVariable', 'ExplicitTypeCasting', 'ActualMethodParameter', 'ObjectVariable', 'ObjectMethodInvocation']",5,6,5,6,0.0,0.5555555555555556
