voteid,question,source,rank,rating,time,user_id,code
310,2,1,2,1,2017-04-24 01:28:19.549665,35,"public double tax(Person p) {
  //if (p instanceof Employee) {
  //  p = (Employee) p;
  //  double sal = p.getSalary();
  //  return (sal < 10000) : sal * 0.02 ? sal * 0.05;
  //} else if (p instanceof BusinessOwner) {
  //  p = (BusinessOwner) p;
  //  return p.getProfit() * 0.1;
  //} else {
    return 0;
  //}
}"
311,2,1,5,1,2017-04-24 01:28:21.684947,35,"public double tax(Person p) {
  //if (p instanceof Employee) {
  //  p = (Employee) p;
  //  double sal = p.getSalary();
  //  return (sal < 10000) : sal * 0.02 ? sal * 0.05;
  //} else if (p instanceof BusinessOwner) {
  //  p = (BusinessOwner) p;
  //  return p.getProfit() * 0.1;
  //} else {
    return 0;
  //}
}"
312,2,0,3,1,2017-04-24 01:28:25.337013,35,"public double tax(Person p) {
  //if (p instanceof Employee) {
  //  p = (Employee) p;
  //  double sal = p.getSalary();
  //  return (sal < 10000) : sal * 0.02 ? sal * 0.05;
  //} else if (p instanceof BusinessOwner) {
  //  p = (BusinessOwner) p;
  //  return p.getProfit() * 0.1;
  //} else {
    return 0;
  //}
}"
313,2,1,4,1,2017-04-24 01:28:27.274237,35,"public double tax(Person p) {
  //if (p instanceof Employee) {
  //  p = (Employee) p;
  //  double sal = p.getSalary();
  //  return (sal < 10000) : sal * 0.02 ? sal * 0.05;
  //} else if (p instanceof BusinessOwner) {
  //  p = (BusinessOwner) p;
  //  return p.getProfit() * 0.1;
  //} else {
    return 0;
  //}
}"
314,1,1,5,1,2017-04-24 16:35:16.769573,37,"public static int diffLargestAndSmallest(final ArrayList<Integer> list) {
    if (list.isEmpty()) {
        return 0;
    } else {
        return (Collections.max(list) - Collections.min(list)) + 1;
    }
}"
315,1,1,2,3,2017-04-24 16:35:27.696450,37,"public static int diffLargestAndSmallest(final ArrayList<Integer> list) {
    if (list.isEmpty()) {
        return 0;
    } else {
        return (Collections.max(list) - Collections.min(list)) + 1;
    }
}"
316,1,1,3,3,2017-04-24 16:36:49.315095,37,"public static int diffLargestAndSmallest(final ArrayList<Integer> list) {
    if (list.isEmpty()) {
        return 0;
    } else {
        return (Collections.max(list) - Collections.min(list)) + 1;
    }
}"
317,1,1,5,2,2017-04-24 16:36:51.947546,37,"public static int diffLargestAndSmallest(final ArrayList<Integer> list) {
    if (list.isEmpty()) {
        return 0;
    } else {
        return (Collections.max(list) - Collections.min(list)) + 1;
    }
}"
318,1,0,1,2,2017-04-24 16:36:58.057390,37,"public static int diffLargestAndSmallest(final ArrayList<Integer> list) {
    if (list.isEmpty()) {
        return 0;
    } else {
        return (Collections.max(list) - Collections.min(list)) + 1;
    }
}"
319,1,0,4,2,2017-04-24 16:37:04.308007,37,"public static int diffLargestAndSmallest(final ArrayList<Integer> list) {
    if (list.isEmpty()) {
        return 0;
    } else {
        return (Collections.max(list) - Collections.min(list)) + 1;
    }
}"
320,1,0,2,4,2017-04-24 16:37:06.706163,37,"public static int diffLargestAndSmallest(final ArrayList<Integer> list) {
    if (list.isEmpty()) {
        return 0;
    } else {
        return (Collections.max(list) - Collections.min(list)) + 1;
    }
}"
321,1,0,4,4,2017-04-24 16:37:23.892048,37,"public static int diffLargestAndSmallest(final ArrayList<Integer> list) {
    if (list.isEmpty()) {
        return 0;
    } else {
        return (Collections.max(list) - Collections.min(list)) + 1;
    }
}"
322,1,1,2,2,2017-04-24 16:37:27.697993,37,"public static int diffLargestAndSmallest(final ArrayList<Integer> list) {
    if (list.isEmpty()) {
        return 0;
    } else {
        return (Collections.max(list) - Collections.min(list)) + 1;
    }
}"
323,1,0,3,1,2017-04-24 16:37:31.981667,37,"public static int diffLargestAndSmallest(final ArrayList<Integer> list) {
    if (list.isEmpty()) {
        return 0;
    } else {
        return (Collections.max(list) - Collections.min(list)) + 1;
    }
}"
324,1,1,4,3,2017-04-24 16:37:34.605630,37,"public static int diffLargestAndSmallest(final ArrayList<Integer> list) {
    if (list.isEmpty()) {
        return 0;
    } else {
        return (Collections.max(list) - Collections.min(list)) + 1;
    }
}"
325,1,0,2,1,2017-04-24 16:37:40.207846,37,"public static int diffLargestAndSmallest(final ArrayList<Integer> list) {
    if (list.isEmpty()) {
        return 0;
    } else {
        return (Collections.max(list) - Collections.min(list)) + 1;
    }
}"
326,1,1,3,3,2017-04-24 16:37:47.119945,37,"public static int diffLargestAndSmallest(final ArrayList<Integer> list) {
    if (list.isEmpty()) {
        return 0;
    } else {
        return (Collections.max(list) - Collections.min(list)) + 1;
    }
}"
327,1,1,1,2,2017-04-24 16:37:53.725012,37,"public static int diffLargestAndSmallest(final ArrayList<Integer> list) {
    if (list.isEmpty()) {
        return 0;
    } else {
        return (Collections.max(list) - Collections.min(list)) + 1;
    }
}"
328,2,0,4,1,2017-04-24 18:23:00.003066,38,"public double getTax(Person person) {
  // instanceOf operator to identify type of Person object
}"
329,2,1,1,5,2017-04-24 18:24:44.606086,38,"public double getTax(Person person) {
  // instanceof
}"
330,2,1,2,5,2017-04-24 18:26:20.581105,38,"public double getTax(Person person) {
  if (person instanceof Employee) {
    Employee e = (Employee) person;
  }
}"
331,2,1,5,5,2017-04-24 18:27:00.610972,38,"public double getTax(Person person) {
  if (person instanceof Employee) {
    Employee e = (Employee) person;
  }
}"
332,2,1,4,4,2017-04-24 18:27:05.244685,38,"public double getTax(Person person) {
  if (person instanceof Employee) {
    Employee e = (Employee) person;
  }
}"
333,2,1,3,4,2017-04-24 18:27:19.548799,38,"public double getTax(Person person) {
  if (person instanceof Employee) {
    Employee e = (Employee) person;
  }
}"
334,2,1,3,1,2017-04-24 18:32:57.486067,38,"public double getTax(Person person) {
  if (person instanceof Employee) {
    Employee e = (Employee) person;
    if (e.getSalary() < 10000) {
      // 2 percent of salary
      return 2 * e.getSalary() / 100;
    }
  }
}"
335,2,1,1,5,2017-04-24 18:47:40.137982,38,"public double getTax(Person person) {
  if (person instanceof Employee) {
    Employee e = (Employee) person;
    if (e.getSalary() < 10000) {
      // Percentage of salary
      return 2 * e.getSalary() / 100;
    } else {
      return 5 * e.getSalary() / 100;
    }
  } else if (person instanceof BusinessOwner) {
    return 10 * e.getProfit() / 100;
  } else if (person instanceof Veteran) {
    return 0;
  }
  // null return for int 
  return null;
}"
336,2,1,4,2,2017-04-24 18:51:20.481862,38,"public double getTax(Person person) {
  if (person instanceof Employee) {
    Employee e = (Employee) person;
    if (e.getSalary() < 10000) {
      // Percentage of salary
      return 2 * e.getSalary() / 100;
    } else {
      return 5 * e.getSalary() / 100;
    }
  } else if (person instanceof BusinessOwner) {
    return 10 * e.getProfit() / 100;
  } else if (person instanceof Veteran) {
    return 0;
  }
  // null return for double 
  return null;
}"
337,2,1,5,1,2017-04-24 18:51:27.357667,38,"public double getTax(Person person) {
  if (person instanceof Employee) {
    Employee e = (Employee) person;
    if (e.getSalary() < 10000) {
      // Percentage of salary
      return 2 * e.getSalary() / 100;
    } else {
      return 5 * e.getSalary() / 100;
    }
  } else if (person instanceof BusinessOwner) {
    return 10 * e.getProfit() / 100;
  } else if (person instanceof Veteran) {
    return 0;
  }
  // null return for double 
  return null;
}"
338,2,1,1,3,2017-04-24 18:52:32.059655,38,"public Double getTax(Person person) {
  if (person instanceof Employee) {
    Employee e = (Employee) person;
    if (e.getSalary() < 10000) {
      // Percentage of salary
      return 2 * e.getSalary() / 100;
    } else {
      return 5 * e.getSalary() / 100;
    }
  } else if (person instanceof BusinessOwner) {
    return 10 * e.getProfit() / 100;
  } else if (person instanceof Veteran) {
    return 0;
  }
  // null return for double wrapper class
  return null;
}"
339,2,1,1,1,2017-04-24 18:56:25.132385,38,"public Double getTax(Person person) {
  if (person instanceof Employee) {
    Employee e = (Employee) person;
    if (e.getSalary() < 10000) {
      // Percentage of salary
      return 2 * e.getSalary() / 100;
    } else {
      return 5 * e.getSalary() / 100;
    }
  } else if (person instanceof BusinessOwner) {
    return 10 * e.getProfit() / 100;
  } else if (person instanceof Veteran) {
    return 0;
  }
  // null return for double wrapper class
  return null;
}"
340,2,1,4,3,2017-04-24 18:56:41.459009,38,"public Double getTax(Person person) {
  if (person instanceof Employee) {
    Employee e = (Employee) person;
    if (e.getSalary() < 10000) {
      // Percentage of salary
      return 2 * e.getSalary() / 100;
    } else {
      return 5 * e.getSalary() / 100;
    }
  } else if (person instanceof BusinessOwner) {
    return 10 * e.getProfit() / 100;
  } else if (person instanceof Veteran) {
    return 0;
  }
  // null return for double wrapper class
  return null;
}"
341,2,1,2,3,2017-04-24 18:58:34.349576,38,"public Double getTax(Person person) {
  if (person instanceof Employee) {
    Employee e = (Employee) person;
    if (e.getSalary() < 10000) {
      // Percentage of salary
      return 2 * e.getSalary() / 100;
    } else {
      return 5 * e.getSalary() / 100;
    }
  } else if (person instanceof BusinessOwner) {
    return 10 * e.getProfit() / 100;
  } else if (person instanceof Veteran) {
    return 0;
  }
  // null return for double wrapper class
  return null;
}"
342,2,1,2,3,2017-04-24 18:59:04.375852,38,"public Double getTax(Person person) {
  if (person instanceof Employee) {
    Employee e = (Employee) person;
    if (e.getSalary() < 10000) {
      // Percentage of salary
      return 2 * e.getSalary() / 100;
    } else {
      return 5 * e.getSalary() / 100;
    }
  } else if (person instanceof BusinessOwner) {
    return 10 * e.getProfit() / 100;
  } else if (person instanceof Veteran) {
    return 0;
  }
  // null return for double wrapper class
  return null;
}"
343,1,0,1,4,2017-04-24 19:07:48.478264,38,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  
}"
344,1,0,2,4,2017-04-24 19:07:56.350715,38,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  
}"
345,1,1,2,2,2017-04-24 19:14:29.224027,38,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  Map<Integer> map = new HashMap<>();
  
}"
346,1,1,4,2,2017-04-24 19:16:08.014237,38,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  Arrays.sort(a);
  
}"
347,1,0,2,2,2017-04-24 19:17:32.118165,38,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first is the max difference
  return a[a.length - 1] - a[0];
}"
348,1,0,2,4,2017-04-24 19:24:47.108500,38,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
349,1,0,1,1,2017-04-24 19:26:33.199068,38,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
350,1,0,5,1,2017-04-24 19:26:42.407384,38,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
351,1,1,5,1,2017-04-24 19:27:21.838979,38,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
352,1,1,5,2,2017-04-24 19:31:31.787465,38,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
353,1,0,5,1,2017-04-24 19:31:36.290085,38,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
354,1,0,3,2,2017-04-24 19:31:40.634275,38,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
355,1,0,2,3,2017-04-24 19:31:48.867627,38,"// largest difference between array elements
public int maxDiffArr(int[] a) {
  // sort the array in increasing order
  Arrays.sort(a);
  // difference between the last and first array elements
  // is the max difference
  return a[a.length - 1] - a[0];
}"
356,2,1,3,3,2017-04-24 20:26:18.595461,40,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}"
357,2,0,1,2,2017-04-24 20:26:22.272520,40,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}"
358,2,0,3,1,2017-04-24 20:26:31.281177,40,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}"
359,2,1,1,3,2017-04-24 20:26:43.360797,40,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}"
360,2,1,2,1,2017-04-24 20:26:50.488258,40,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}"
361,2,1,4,1,2017-04-24 20:27:16.160977,40,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}"
362,2,0,4,1,2017-04-24 20:27:39.168796,40,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}"
363,2,0,5,2,2017-04-24 20:27:45.137030,40,"// Function overloading for different parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}"
364,2,1,3,1,2017-04-24 20:30:22.097276,40,"// Method overloading for different types of parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}"
365,2,1,2,3,2017-04-24 20:30:53.593636,40,"// Method overloading for different types of parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}"
366,2,1,4,2,2017-04-24 20:31:28.961149,40,"// Method overloading for different types of parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}"
367,2,1,2,3,2017-04-24 20:32:23.976907,40,"// Method overloading for different types of parameters
// calculate tax for Employee
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person
public double calculateTax(Person p){
  return 0;
}"
368,2,0,4,1,2017-04-24 20:33:03.914252,40,"// Method overloading for different types of parameters
// calculate tax for Employee object
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner object
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran object
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person object
public double calculateTax(Person p){
  return 0;
}"
369,2,0,1,1,2017-04-24 20:33:06.594348,40,"// Method overloading for different types of parameters
// calculate tax for Employee object
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner object
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran object
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person object
public double calculateTax(Person p){
  return 0;
}"
370,2,0,5,1,2017-04-24 20:33:18.618231,40,"// Method overloading for different types of parameters
// calculate tax for Employee object
public double calculateTax(Employee e){
  double sal = e.getSalary();
  if (sal < 100000){
    return sal * 0.02;
  }
  else{
    return sal * 0.05;
  }
}

// calculate tax for BusinessOwner object
public double calculateTax(BusinessOwner b){
  return b.getProfit() * 0.1;
}

// calculate tax for Veteran object
public double calculateTax(Veteran v){
  return 0;
}

// calculate tax for Person object
public double calculateTax(Person p){
  return 0;
}"
371,1,0,2,1,2017-04-24 21:09:44.371655,40,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


"
372,1,1,3,1,2017-04-24 21:09:48.293283,40,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


"
373,1,0,1,1,2017-04-24 21:09:58.053155,40,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


"
374,1,1,3,1,2017-04-24 21:11:16.975117,40,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


"
375,1,0,1,1,2017-04-24 21:11:22.646541,40,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


"
376,1,1,4,1,2017-04-24 21:11:36.638041,40,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


"
377,1,0,4,1,2017-04-24 21:11:39.478102,40,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


"
378,1,0,3,1,2017-04-24 21:11:45.646262,40,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


"
379,1,0,3,1,2017-04-24 21:12:11.952273,40,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


"
380,1,0,4,1,2017-04-24 21:12:12.903392,40,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


"
381,1,0,1,1,2017-04-24 21:12:24.143075,40,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


"
382,1,1,3,1,2017-04-24 21:12:31.990567,40,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Return the maximum difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


"
383,1,1,5,1,2017-04-24 21:13:50.494368,40,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Find the maximum and minimum from the integer array
  // Return the difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


"
384,1,0,4,1,2017-04-24 21:13:52.431740,40,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return 0;
  // Find the maximum and minimum from the integer array
  // Return the difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


"
385,1,0,1,3,2017-04-24 21:15:06.225051,40,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return -1;
  // Find the maximum and minimum from the integer array
  // Return the difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


"
386,1,1,3,1,2017-04-24 21:15:17.775488,40,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return -1;
  // Find the maximum and minimum from the integer array
  // Return the difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


"
387,1,1,3,1,2017-04-25 00:02:45.661918,41,"int largestDifferenceInArray(int a[]) {
  
}"
388,1,1,5,1,2017-04-25 00:03:23.113152,41,"int largestDifferenceInArray(int a[]) {
  
}"
389,1,0,4,2,2017-04-25 00:03:28.018990,41,"int largestDifferenceInArray(int a[]) {
  
}"
390,1,1,4,1,2017-04-25 00:03:31.684438,41,"int largestDifferenceInArray(int a[]) {
  
}"
391,1,1,2,1,2017-04-25 00:03:32.451992,41,"int largestDifferenceInArray(int a[]) {
  
}"
392,1,0,1,2,2017-04-25 00:03:39.504295,41,"int largestDifferenceInArray(int a[]) {
  
}"
393,1,0,5,1,2017-04-25 00:03:41.667993,41,"int largestDifferenceInArray(int a[]) {
  
}"
394,1,0,3,1,2017-04-25 00:03:42.833247,41,"int largestDifferenceInArray(int a[]) {
  
}"
395,1,1,1,1,2017-04-25 00:03:58.415623,41,"int largestDifferenceInArray(int a[]) {
  
}"
396,1,0,2,1,2017-04-25 00:03:59.573728,41,"int largestDifferenceInArray(int a[]) {
  
}"
397,1,1,3,1,2017-04-25 00:04:32.188582,41,"int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}"
398,1,1,2,1,2017-04-25 00:04:33.945062,41,"int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}"
399,1,0,3,1,2017-04-25 00:04:37.442116,41,"int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}"
400,1,0,2,1,2017-04-25 00:04:42.909069,41,"int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}"
401,1,1,5,1,2017-04-25 00:04:44.000217,41,"int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}"
402,1,0,1,1,2017-04-25 00:05:35.527149,41,"int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}"
403,1,1,5,1,2017-04-25 00:05:42.896333,41,"int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}"
404,1,1,4,1,2017-04-25 00:07:13.127400,41,"int largestDifferenceInArray(int[] a) {
 	/* determines largest difference between two elements in array */
  	int max = a[0];
  	for (int i = 1; i < a.length; i++) {
        if (max < a[i]) {
          max = a[i];
        }
    }
}"
405,1,1,2,4,2017-04-25 00:07:16.563865,41,"int largestDifferenceInArray(int[] a) {
 	/* determines largest difference between two elements in array */
  	int max = a[0];
  	for (int i = 1; i < a.length; i++) {
        if (max < a[i]) {
          max = a[i];
        }
    }
}"
406,2,1,5,1,2017-04-25 00:08:54.759491,41,"int getTaxFromPerson(Person p) {
  
}"
407,2,0,2,1,2017-04-25 00:08:55.585863,41,"int getTaxFromPerson(Person p) {
  
}"
