weightid,signature,structure,concepts,language,time,user_id,vote_id,code
657,1.0,1.0,2.5,1.0,2017-03-24 21:50:06.969219,18,462,"{""qId"":2,""reco"":{""rank"":5,""source"":0,""text"":""public static void main(String[] args) {\n    Employee[] staff = new Employee[3];\n    staff[0] = new HourlyEmployee(\""Morgan, Harry\"", 30);\n    staff[1] = new SalariedEmployee(\""Lin, Sally\"", 52000);\n    staff[2] = new Manager(\""Smith, Mary\"", 104000, 50);\n    Scanner in = new Scanner(System.in);\n    for (Employee e : staff) {\n        System.out.print(\""Hours worked by \"" + e.getName() + \"": \"");\n        int hours = in.nextInt();\n        System.out.println(\""Salary: \"" + e.weeklyPay(hours));\n    }\n}\n"",""rating"":3},""code"":""class Person{\n  String name;\n  int age;\n}\nclass Employee extends Person{\n  double getSalary();\n}\nclass BuisnessOwner extends Person {\n  double getProfit();\n}\nclass Veteran extends Person{\n  String veteran_id;\n}""}"
658,1.0,1.0,1.0,2.5,2017-03-24 21:50:07.646210,46,463,"{""qId"":1,""reco"":{""rank"":2,""source"":1,""text"":""/**\n      Finds a value in an array, using the linear search \n      algorithm.\n      @param a the array to search\n      @param value the value to find\n      @return the index at which the value occurs, or -1\n      if it does not occur in the array\n   */\npublic static int search(int[] a, int value) {\n    for (int i = 0; i < a.length; i++) {\n        if (a[i] == value) {\n            return i;\n        }\n    }\n    return -1;\n}\n"",""rating"":5},""code"":""public static int max(int[] values) {\n    int largest = values[0];\n    for (int i = 1; i < values.length; i++) {\n        if (values[i] > largest) {\n            largest = values[i];\n        }\n    }\n    return largest;\n}""}"
659,1.0,1.0,1.0,1.0,2017-03-24 21:50:07.928018,13,464,"{""qId"":2,""reco"":{""rank"":4,""source"":1,""text"":""/**\n       * This is called by mousePressed() when a player clicks on the\n       * square in the specified row and col.  It has already been checked\n       * that a game is, in fact, in progress.\n       */\nvoid doClickSquare(int row, int col) {\n    if (board[row][col] != EMPTY) {\n        if (currentPlayer == BLACK)\n            message.setText(\""BLACK:  Please click an empty square.\"");\n        else\n            message.setText(\""WHITE:  Please click an empty square.\"");\n        return;\n    }\n    /* Make the move.  Check if the board is full or if the move\n          is a winning move.  If so, the game ends.  If not, then it's\n          the other user's turn. */\n    // Make the move.\n    board[row][col] = currentPlayer;\n    repaint();\n    if (winner(row, col)) {\n        // First, check for a winner.\n        if (currentPlayer == WHITE)\n            gameOver(\""WHITE wins the game!\"");\n        else\n            gameOver(\""BLACK wins the game!\"");\n        return;\n    }\n    // Check if the board is full.\n    boolean emptySpace = false;\n    for (int i = 0; i < 13; i++) for (int j = 0; j < 13; j++) if (board[i][j] == EMPTY)\n        emptySpace = true;\n    if (emptySpace == false) {\n        gameOver(\""The game ends in a draw.\"");\n        return;\n    }\n    if (currentPlayer == BLACK) {\n        currentPlayer = WHITE;\n        message.setText(\""WHITE:  Make your move.\"");\n    } else {\n        currentPlayer = BLACK;\n        message.setText(\""BLACK:  Make your move.\"");\n    }\n}\n          /* Check that the user clicked an empty square.  If not, show an\n          error message and exit. */\n\n          /* Continue the game.  It's the other player's turn. */\n\n"",""rating"":1},""code"":""void somethod() {\n  // show\n}""}"
660,1.0,1.0,1.0,1.0,2017-03-24 21:50:08.393876,29,465,"{""qId"":2,""reco"":{""rank"":2,""source"":0,""text"":""@WorkInProgress\n@Task(description = \""Implement tax computations\"", estimatedHours = 50, additionalNote = \""This implementation is critical for the final launch\"")\npublic static float ComputeTax(float amount, float rate) {\n    return 0;\n}\n"",""rating"":1},""code"":""public double taxReturn()\n{\n  if(salary < 10000)\n  {\n    \n  }\n}""}"
661,2.5,3.0,5.0,3.5,2017-03-24 21:50:08.545715,11,466,"{""qId"":1,""reco"":{""rank"":2,""source"":1,""text"":""int getPlayer() {\n    return playerID;\n}\n"",""rating"":1},""code"":""int myarray = new array[]{8,3,1}; \n""}"
662,1.0,1.0,1.0,1.0,2017-03-24 21:50:09.487045,17,467,"{""qId"":2,""reco"":{""rank"":1,""source"":0,""text"":""@WorkInProgress\n@Task(description = \""Implement tax computations\"", targetDate = \""Jan 1, 2012\"", estimatedHours = 50, additionalNote = \""This implementation is critical for the final launch\"")\npublic static float ComputeTax(float amount, float rate) {\n    return 0;\n}\n"",""rating"":1},""code"":""double taxReturn(double tax1){\n  double salary = 0;\n  if(salary > 2.0){\n    \n  }\n  \n}""}"
663,1.0,1.0,1.0,1.0,2017-03-24 21:50:10.397121,13,468,"{""qId"":2,""reco"":{""rank"":5,""source"":0,""text"":""/** \""main program\"" method - construct and show */\npublic static void main(String[] av) {\n    testTwoCols();\n    testFiveCols();\n}\n"",""rating"":1},""code"":""void somethod() {\n  // show\n}""}"
664,1.0,1.0,1.0,1.0,2017-03-24 21:50:11.764936,13,469,"{""qId"":2,""reco"":{""rank"":1,""source"":1,""text"":""/**\n     * Roll the dice by randomizing their values.  Tell the\n     * system to repaint the panel, to show the new values.\n     */\nvoid roll() {\n    die1 = (int) (Math.random() * 6) + 1;\n    die2 = (int) (Math.random() * 6) + 1;\n    repaint();\n}\n"",""rating"":1},""code"":""void somethod() {\n  // show\n}""}"
665,1.0,1.0,1.0,1.0,2017-03-24 21:50:12.012984,29,470,"{""qId"":2,""reco"":{""rank"":3,""source"":1,""text"":""/**\n      Gets the final score for this student.\n      @return the sum of the scores, with the lowest score dropped.\n   */\npublic double finalScore() {\n    if (scoresSize == 0) {\n        return 0;\n    } else {\n        return sum() - minimum();\n    }\n}\n"",""rating"":1},""code"":""public double taxReturn()\n{\n  if(salary < 10000)\n  {\n    \n  }\n}""}"
666,1.0,1.0,1.0,1.0,2017-03-24 21:50:13.191151,29,471,"{""qId"":2,""reco"":{""rank"":1,""source"":1,""text"":""/**\n      Gets the final score for this student.\n      @return the sum of the scores, with the lowest score dropped if \n      there are at least two scores, or 0 if there are no scores.\n   */\npublic double finalScore() {\n    if (scoresSize == 0) {\n        return 0;\n    } else if (scoresSize == 1) {\n        return scores[0];\n    } else {\n        return sum() - minimum();\n    }\n}\n"",""rating"":1},""code"":""public double taxReturn()\n{\n  if(salary < 10000)\n  {\n    \n  }\n}""}"
667,2.5,2.5,1.0,1.0,2017-03-24 21:50:14.526180,34,472,"{""qId"":1,""reco"":{""rank"":4,""source"":0,""text"":""private void computeTimeAtSelectedZone() {\n    // reset calendar to local timezone\n    calendar = new GregorianCalendar();\n    long currentTime = calendar.getTimeInMillis();\n    // get time offset of local timezone wrt GMT\n    int localOffset = calendar.getTimeZone().getOffset(Calendar.ZONE_OFFSET);\n    // get time offset of remote timezone wrt GMT\n    calendar.setTimeZone(TimeZone.getTimeZone(selectedZone));\n    int remoteOffset = calendar.getTimeZone().getOffset(Calendar.ZONE_OFFSET);\n    // difference in two timezones\n    int totalOffset = -remoteOffset + localOffset;\n    // add offset to current local time\n    currentTime -= totalOffset;\n    // set time in remote zone\n    calendar.setTimeInMillis(currentTime);\n}\n"",""rating"":1},""code"":""public void Diff()\n{int[] array;\n //compute difference\n}""}"
668,1.0,1.0,1.0,1.0,2017-03-24 21:50:15.336819,13,473,"{""qId"":2,""reco"":{""rank"":3,""source"":0,""text"":""public void showStatus(String message) {\n    System.out.println(message);\n}\n"",""rating"":1},""code"":""void somethod() {\n  // show\n}""}"
669,1.0,1.0,1.0,5.0,2017-03-24 21:50:15.665357,60,474,"{""qId"":2,""reco"":{""rank"":4,""source"":0,""text"":""public Product(float price) {\n    this.price = price;\n    tax = (float) (price * 0.20);\n}\n"",""rating"":2},""code"":""//FIND TAX BASED ON A PERSONS STATUS IN A BUSINESS\nvoid personalTax(){\n  \n}""}"
670,1.0,1.5,1.0,1.5,2017-03-24 21:50:15.736424,21,475,"{""qId"":1,""reco"":{""rank"":3,""source"":1,""text"":""/**\n      Gets the position of the minimum score.\n      @return the position of the smallest element of values, or -1\n      if there are no scores.\n   */\npublic int minimumPosition() {\n    if (scores.size() == 0) {\n        return -1;\n    }\n    int smallestPosition = 0;\n    for (int i = 1; i < scores.size(); i++) {\n        if (scores.get(i) < scores.get(smallestPosition)) {\n            smallestPosition = i;\n        }\n    }\n    return smallestPosition;\n}\n"",""rating"":2},""code"":""int[] Size = new int[7];\n\npublic int Array(int[] Num)\n{\n  Num = Size;\n  for(int x = 0; x < Num.length(); x++)\n  {\n    int Count = Num[0]-Num[7];\n    \n    return Count;\n  }\n}""}"
671,3.5,1.0,1.0,1.0,2017-03-24 21:50:15.762049,47,476,"{""qId"":2,""reco"":{""rank"":3,""source"":0,""text"":""/** Called when the user clicks */\npublic void processMouseEvent(MouseEvent e) {\n    if (e.getID() == MouseEvent.MOUSE_PRESSED) {\n        // remember click position\n        last_x = (short) e.getX();\n        last_y = (short) e.getY();\n    } else\n        super.processMouseEvent(e);\n}\n"",""rating"":1},""code"":""//help me\nString iforgothowtocodejava (String myFeedback)\n{\n  return myFeedback;\n}\n""}"
672,1.0,1.0,1.0,1.0,2017-03-24 21:50:16.412645,13,477,"{""qId"":2,""reco"":{""rank"":2,""source"":0,""text"":""/** This shows everything */\npublic void show() {\n    frame.setVisible(true);\n}\n"",""rating"":1},""code"":""void somethod() {\n  // show\n}""}"
673,2.5,2.0,2.5,5.0,2017-03-24 21:50:16.975760,61,478,"{""qId"":2,""reco"":{""rank"":4,""source"":0,""text"":""public Product(float price) {\n    this.price = price;\n    tax = (float) (price * 0.20);\n}\n"",""rating"":2},""code"":""int random(Person p){\n  if(getSalary() < 10000.0){\n    return getSalary()*.02;\n  } else {\n    return getSalary()*.05;\n  }\n  \n  //getProfit*.1 returns 10% of profit\n  //0 tax for veterans\n  \n  /* if(none of above){\n  print message\n  }*/\n}""}"
674,1.0,1.0,1.0,2.5,2017-03-24 21:50:17.005153,46,479,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""/**\n         * Return the largest item that has been entered.\n         * The return value will be -infinity if no numbers have been entered. \n         */\npublic double getMax() {\n    return max;\n}\n"",""rating"":3},""code"":""public static int max(int[] values) {\n    int largest = values[0];\n    for (int i = 1; i < values.length; i++) {\n        if (values[i] > largest) {\n            largest = values[i];\n        }\n    }\n    return largest;\n}""}"
675,1.0,1.0,1.0,1.0,2017-03-24 21:50:17.587188,13,480,"{""qId"":2,""reco"":{""rank"":3,""source"":1,""text"":""void addShape(Shape shape) {\n    // Add the shape to the canvas, and set its size/position and color.\n    // The shape is added at the top-left corner, with size 80-by-50.\n    // Then redraw the canvas to show the newly added shape.\n    shape.setColor(currentColor);\n    shape.reshape(3, 3, 80, 50);\n    shapes[shapeCount] = shape;\n    shapeCount++;\n    repaint();\n}\n"",""rating"":1},""code"":""void somethod() {\n  // show\n}""}"
676,3.5,1.0,1.0,1.0,2017-03-24 21:50:17.873316,47,481,"{""qId"":2,""reco"":{""rank"":2,""source"":0,""text"":""public float getPreferredSpan(int axis) {\n    return 0.0f;\n}\n"",""rating"":1},""code"":""//help me\nString iforgothowtocodejava (String myFeedback)\n{\n  return myFeedback;\n}\n""}"
677,2.5,2.0,2.5,5.0,2017-03-24 21:50:18.554579,61,482,"{""qId"":2,""reco"":{""rank"":2,""source"":0,""text"":""@WorkInProgress\n@Task(description = \""Implement tax computations\"", targetDate = \""Jan 1, 2012\"", estimatedHours = 50, additionalNote = \""This implementation is critical for the final launch\"")\npublic static float ComputeTax(float amount, float rate) {\n    return 0;\n}\n"",""rating"":2},""code"":""int random(Person p){\n  if(getSalary() < 10000.0){\n    return getSalary()*.02;\n  } else {\n    return getSalary()*.05;\n  }\n  \n  //getProfit*.1 returns 10% of profit\n  //0 tax for veterans\n  \n  /* if(none of above){\n  print message\n  }*/\n}""}"
678,2.5,3.0,5.0,3.5,2017-03-24 21:50:18.806027,11,483,"{""qId"":1,""reco"":{""rank"":3,""source"":1,""text"":""/**\n         * Return the contents of the square in the specified row and column.\n         */\nint pieceAt(int row, int col) {\n    return board[row][col];\n}\n"",""rating"":1},""code"":""int myarray = new array[]{8,3,1}; \n""}"
679,2.5,2.5,1.0,1.0,2017-03-24 21:50:19.378998,34,484,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""public int compare(Object a, Object b) {\n    TimerTask t1 = (TimerTask) a;\n    TimerTask t2 = (TimerTask) b;\n    long diff = t1.nextTime - t2.nextTime;\n    if (diff < 0)\n        return -1;\n    else if (diff > 0)\n        return 1;\n    else\n        return 0;\n}\n"",""rating"":2},""code"":""public void Diff()\n{int[] array;\n //compute difference\n}""}"
680,1.0,1.0,1.0,1.0,2017-03-24 21:50:19.604320,13,485,"{""qId"":2,""reco"":{""rank"":4,""source"":0,""text"":""public void show(Picture s) {\n    if (!pictures.contains(s)) {\n        pictures.add(s);\n    }\n    repaint();\n}\n"",""rating"":1},""code"":""void somethod() {\n  // show\n}""}"
681,1.0,1.0,1.0,2.5,2017-03-24 21:50:20.395969,46,486,"{""qId"":1,""reco"":{""rank"":5,""source"":1,""text"":""// pre: list != null\n// post: return sum of elements\n// use traditional for loop\npublic static int sumListOld(int[] list) {\n    int total = 0;\n    for (int i = 0; i < list.length; i++) {\n        total += list[i];\n        System.out.println(list[i]);\n    }\n    return total;\n}\n"",""rating"":3},""code"":""public static int max(int[] values) {\n    int largest = values[0];\n    for (int i = 1; i < values.length; i++) {\n        if (values[i] > largest) {\n            largest = values[i];\n        }\n    }\n    return largest;\n}""}"
682,2.5,3.0,5.0,3.5,2017-03-24 21:50:20.537160,11,487,"{""qId"":1,""reco"":{""rank"":3,""source"":0,""text"":""/** Compare two doubles within a given epsilon */\npublic static boolean equals(double a, double b, double eps) {\n    if (a == b)\n        return true;\n    // If the difference is less than epsilon, treat as equal.\n    return Math.abs(a - b) < eps;\n}\n"",""rating"":0},""code"":""int myarray = new array[]{8,3,1}; \n""}"
683,1.0,1.0,1.0,1.0,2017-03-24 21:50:20.829565,13,488,"{""qId"":2,""reco"":{""rank"":5,""source"":1,""text"":""/** Print out the scribble */\nvoid print() {\n    // Obtain a PrintJob and a Graphics object to use with it\n    Toolkit toolkit = this.getToolkit();\n    PrintJob job = toolkit.getPrintJob(this, \""PrintScribble\"", printprefs);\n    // If the user clicked Cancel in the print dialog\n    if (job == null)\n        return;\n    Graphics g = job.getGraphics();\n    // Give the output a larger top and left margin.  Otherwise it will\n    // be scrunched up in the upper-left corner of the page.\n    g.translate(100, 100);\n    // Draw a border around the output area.\n    Dimension size = this.getSize();\n    g.drawRect(-1, -1, size.width + 1, size.height + 1);\n    // Set a clipping region so our scribbles don't go outside the border\n    // On-screen this happens automatically, but not on paper.\n    g.setClip(0, 0, size.width, size.height);\n    // Print this component and all components it contains\n    // Use print() if you don't want the button to show\n    this.printAll(g);\n    // Finish up.\n    // End the page\n    g.dispose();\n    // End the job\n    job.end();\n}\n"",""rating"":1},""code"":""void somethod() {\n  // show\n}""}"
684,1.0,1.0,1.0,1.0,2017-03-24 21:50:20.860005,50,489,"{""qId"":2,""reco"":{""rank"":1,""source"":0,""text"":""public static void main(String[] args) {\n    double sum = 0;\n    int count = 0;\n    double salary = 0;\n    System.out.print(\""Enter salaries, -1 to finish: \"");\n    Scanner in = new Scanner(System.in);\n    while (salary != -1) {\n        salary = in.nextDouble();\n        if (salary != -1) {\n            sum = sum + salary;\n            count++;\n        }\n    }\n    if (count > 0) {\n        double average = sum / count;\n        System.out.println(\""Average salary: \"" + average);\n       // Process data until the sentinel is entered \n\n    } else {\n        System.out.println(\""No data\"");\n    }\n}\n       // Compute and print the average\n\n"",""rating"":5},""code"":""double getSalary(){\n  return salary;\n}\n\n\ndouble getTax(){\n  tax = (salary*2)/100;\n    return tax;\n}\n\n""}"
685,2.5,2.0,2.5,5.0,2017-03-24 21:50:21.184410,61,490,"{""qId"":2,""reco"":{""rank"":3,""source"":1,""text"":""int getSize() {\n    // Return the number of items on the queue.\n    return size;\n}\n"",""rating"":1},""code"":""int random(Person p){\n  if(getSalary() < 10000.0){\n    return getSalary()*.02;\n  } else {\n    return getSalary()*.05;\n  }\n  \n  //getProfit*.1 returns 10% of profit\n  //0 tax for veterans\n  \n  /* if(none of above){\n  print message\n  }*/\n}""}"
686,2.5,3.0,5.0,3.5,2017-03-24 21:50:22.385152,11,491,"{""qId"":1,""reco"":{""rank"":1,""source"":1,""text"":""int intFieldValue(Object o, String name) throws NoSuchFieldException, IllegalAccessException {\n    Class<?> c = o.getClass();\n    Field fld = c.getField(name);\n    int value = fld.getInt(o);\n    return value;\n}\n"",""rating"":1},""code"":""int myarray = new array[]{8,3,1}; \n""}"
687,1.0,1.0,1.0,3.5,2017-03-24 21:50:22.571774,59,492,"{""qId"":1,""reco"":{""rank"":1,""source"":0,""text"":""/** Return an element of the array */\npublic int get(int index) throws ArrayIndexOutOfBoundsException {\n    if (index >= size)\n        throw new ArrayIndexOutOfBoundsException(index);\n    else\n        return data[index];\n}\n"",""rating"":3},""code"":""void somethod(){\n  // Array elements\n}""}"
688,1.5,1.5,1.0,2.0,2017-03-24 21:50:22.683781,22,493,"{""qId"":2,""reco"":{""rank"":5,""source"":1,""text"":""/**\n         * This is called by mousePressed() when a player clicks on the\n         * square in the specified row and col.  It has already been checked\n         * that a game is, in fact, in progress.\n         */\nvoid doClickSquare(int row, int col) {\n    for (int i = 0; i < legalMoves.length; i++) if (legalMoves[i].fromRow == row && legalMoves[i].fromCol == col) {\n        selectedRow = row;\n        selectedCol = col;\n        if (currentPlayer == CheckersData.RED)\n            message.setText(\""RED:  Make your move.\"");\n        else\n            message.setText(\""BLACK:  Make your move.\"");\n        repaint();\n        return;\n    }\n    if (selectedRow < 0) {\n        message.setText(\""Click the piece you want to move.\"");\n        return;\n    }\n    for (int i = 0; i < legalMoves.length; i++) if (legalMoves[i].fromRow == selectedRow && legalMoves[i].fromCol == selectedCol && legalMoves[i].toRow == row && legalMoves[i].toCol == col) {\n        doMakeMove(legalMoves[i]);\n        return;\n    }\n    /* If we get to this point, there is a piece selected, and the square where\n             the user just clicked is not one where that piece can be legally moved.\n             Show an error message. */\n    message.setText(\""Click the square you want to move to.\"");\n}\n             /* If the player clicked on one of the pieces that the player\n             can move, mark this row and col as selected and return.  (This\n             might change a previous selection.)  Reset the message, in\n             case it was previously displaying an error message. */\n\n             /* If no piece has been selected to be moved, the user must first\n             select a piece.  Show an error message and return. */\n\n             /* If the user clicked on a square where the selected piece can be\n             legally moved, then make the move and return. */\n\n"",""rating"":3},""code"":""void getSalary()\n{\n  // get money\n}""}"
689,2.5,2.0,2.5,5.0,2017-03-24 21:50:22.700797,61,494,"{""qId"":2,""reco"":{""rank"":1,""source"":0,""text"":""@WorkInProgress\n@Task(description = \""Implement tax computations\"", estimatedHours = 50, additionalNote = \""This implementation is critical for the final launch\"")\npublic static float ComputeTax(float amount, float rate) {\n    return 0;\n}\n"",""rating"":2},""code"":""int random(Person p){\n  if(getSalary() < 10000.0){\n    return getSalary()*.02;\n  } else {\n    return getSalary()*.05;\n  }\n  \n  //getProfit*.1 returns 10% of profit\n  //0 tax for veterans\n  \n  /* if(none of above){\n  print message\n  }*/\n}""}"
690,1.0,1.0,1.0,1.0,2017-03-24 21:50:23.593126,54,495,"{""qId"":2,""reco"":{""rank"":3,""source"":1,""text"":""/**\n      Computes the precedence level of an operator.\n      @param s the operator\n      @return the precedence level (1 = lowest, 3 = highest)\n   */\npublic static int precedence(char ch) {\n    if (ch == '+' || ch == '-') {\n        return 1;\n    } else if (ch == '*' || ch == '/') {\n        return 2;\n    } else {\n        return 0;\n    }\n}\n"",""rating"":1},""code"":""\nvoid int tax()\n  {\n  //calculate tax}\n  }""}"
691,1.0,1.0,1.0,1.0,2017-03-24 21:50:24.580478,54,496,"{""qId"":2,""reco"":{""rank"":4,""source"":1,""text"":""/** Run the command given as a String, print its output to \""out\"" */\npublic static int run(String cmd, Writer out) throws IOException {\n    Process p = r.exec(cmd);\n    FileIO.copyFile(new InputStreamReader(p.getInputStream()), out, true);\n    try {\n        // wait for process to complete\n        p.waitFor();\n    } catch (InterruptedException e) {\n        return -1;\n    }\n    return p.exitValue();\n}\n"",""rating"":1},""code"":""\nvoid int tax()\n  {\n  //calculate tax}\n  }""}"
692,2.5,2.0,2.5,5.0,2017-03-24 21:50:25.212198,61,497,"{""qId"":2,""reco"":{""rank"":1,""source"":1,""text"":""int powerUse() {\n    if (\""Retention\"".equals(botType)) {\n        return 2;\n    } else {\n        return 4;\n    }\n}\n"",""rating"":1},""code"":""int random(Person p){\n  if(getSalary() < 10000.0){\n    return getSalary()*.02;\n  } else {\n    return getSalary()*.05;\n  }\n  \n  //getProfit*.1 returns 10% of profit\n  //0 tax for veterans\n  \n  /* if(none of above){\n  print message\n  }*/\n}""}"
693,1.0,1.0,3.0,1.0,2017-03-24 21:50:25.547912,8,,"int largDiff(int[] array)
{
  int largest = 0;
  int smallest = 0;
  for(int i = 0; i < array.size(); i++)
  {
    if()
  }
}"
694,1.0,5.0,1.0,1.0,2017-03-24 21:50:26.084993,29,,"public double taxReturn()
{
  if(salary < 10000)
  {
    
  }
  else
  {
    
  }
}"
695,3.5,1.0,1.0,1.0,2017-03-24 21:50:26.382626,17,,"double taxReturn(double tax1){
  double salary = 0;
  if(salary > 2.0){
    
  }
  
}"
696,1.0,1.0,1.0,3.5,2017-03-24 21:50:26.484107,59,498,"{""qId"":1,""reco"":{""rank"":5,""source"":0,""text"":""/** Returns the next element from the data */\n@Override\npublic T next() {\n    if (hasNext()) {\n        return data[index++];\n    }\n    throw new NoSuchElementException(\""only \"" + data.length + \"" elements\"");\n}\n"",""rating"":2},""code"":""void somethod(){\n  // Array elements\n}""}"
697,1.0,1.0,1.0,1.0,2017-03-24 21:50:27.345538,54,499,"{""qId"":2,""reco"":{""rank"":4,""source"":0,""text"":""public static void main(String[] args) {\n    String input = JOptionPane.showInputDialog(\""Enter price:\"");\n    double price = Double.parseDouble(input);\n    final double TAX_RATE = 8.5;\n    price = price * (1 + TAX_RATE / 100);\n    JOptionPane.showMessageDialog(null, \""Price after tax: \"" + price);\n}\n"",""rating"":1},""code"":""\nvoid int tax()\n  {\n  //calculate tax}\n  }""}"
698,1.5,1.5,1.0,2.0,2017-03-24 21:50:27.860230,22,500,"{""qId"":2,""reco"":{""rank"":2,""source"":0,""text"":""public void setMoney(float money) {\n    this.money = money;\n}\n"",""rating"":4},""code"":""void getSalary()\n{\n  // get money\n}""}"
699,1.0,1.0,1.0,3.5,2017-03-24 21:50:28.601637,59,501,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""/**\n      Adds an element after the end of the array list\n      @param newElement the element to add\n   */\npublic boolean addLast(Object newElement) {\n    growIfNecessary();\n    currentSize++;\n    elements[currentSize - 1] = newElement;\n    return true;\n}\n"",""rating"":2},""code"":""void somethod(){\n  // Array elements\n}""}"
700,2.5,1.0,3.0,1.0,2017-03-24 21:50:29.739084,8,,"int largDiff(int[] array)
{
  int largest = 0;
  int smallest = 0;
  for(int i = 0; i < array.size(); i++)
  {
    if()
  }
}"
701,1.0,1.0,1.0,1.0,2017-03-24 21:50:29.868941,54,502,"{""qId"":2,""reco"":{""rank"":2,""source"":1,""text"":""public static int parseInt(String str) {\n    return Integer.parseInt(str);\n}\n"",""rating"":1},""code"":""\nvoid int tax()\n  {\n  //calculate tax}\n  }""}"
702,2.5,2.5,1.0,1.0,2017-03-24 21:50:30.999080,34,503,"{""qId"":1,""reco"":{""rank"":2,""source"":1,""text"":""public void go() {\n    //added initialization after verified that it doesn't compile\n    int x = 0;\n    // without it -Tyler Boone\n    int z = x + 3;\n}\n"",""rating"":1},""code"":""public void Diff()\n{int[] array;\n //compute difference\n}""}"
703,1.5,1.5,1.0,2.0,2017-03-24 21:50:31.011085,22,504,"{""qId"":2,""reco"":{""rank"":5,""source"":0,""text"":""/**\n      Constructs a manager with a given name, annual salary and weekly bonus.\n      @param name the name of this employee\n      @param salary the annual salary\n      @param bonus the weekly bonus\n    */\npublic Manager(String name, double salary, double bonus) {\n    super(name, salary);\n    weeklyBonus = bonus;\n}\n"",""rating"":4},""code"":""void getSalary()\n{\n  // get money\n}""}"
704,1.5,1.5,1.0,2.0,2017-03-24 21:50:32.224411,22,505,"{""qId"":2,""reco"":{""rank"":4,""source"":0,""text"":""public double weeklyPay(int hoursWorked) {\n    final int WEEKS_PER_YEAR = 52;\n    return annualSalary / WEEKS_PER_YEAR;\n}\n"",""rating"":3},""code"":""void getSalary()\n{\n  // get money\n}""}"
705,1.5,1.5,1.0,2.0,2017-03-24 21:50:33.246448,22,506,"{""qId"":2,""reco"":{""rank"":4,""source"":1,""text"":""/**\n       * This is called by mousePressed() when a player clicks on the\n       * square in the specified row and col.  It has already been checked\n       * that a game is, in fact, in progress.\n       */\nvoid doClickSquare(int row, int col) {\n    for (int i = 0; i < legalMoves.length; i++) if (legalMoves[i].fromRow == row && legalMoves[i].fromCol == col) {\n        selectedRow = row;\n        selectedCol = col;\n        if (currentPlayer == CheckersData.RED)\n            message.setText(\""RED:  Make your move.\"");\n        else\n            message.setText(\""BLACK:  Make your move.\"");\n        repaint();\n        return;\n    }\n    if (selectedRow < 0) {\n        message.setText(\""Click the piece you want to move.\"");\n        return;\n    }\n    for (int i = 0; i < legalMoves.length; i++) if (legalMoves[i].fromRow == selectedRow && legalMoves[i].fromCol == selectedCol && legalMoves[i].toRow == row && legalMoves[i].toCol == col) {\n        doMakeMove(legalMoves[i]);\n        return;\n    }\n    /* If we get to this point, there is a piece selected, and the square where\n          the user just clicked is not one where that piece can be legally moved.\n          Show an error message. */\n    message.setText(\""Click the square you want to move to.\"");\n}\n          /* If the player clicked on one of the pieces that the player\n          can move, mark this row and col as selected and return.  (This\n          might change a previous selection.)  Reset the message, in\n          case it was previously displaying an error message. */\n\n          /* If no piece has been selected to be moved, the user must first\n          select a piece.  Show an error message and return. */\n\n          /* If the user clicked on a square where the selected piece can be\n          legally moved, then make the move and return. */\n\n"",""rating"":3},""code"":""void getSalary()\n{\n  // get money\n}""}"
706,1.0,5.0,1.0,1.0,2017-03-24 21:50:33.670992,29,507,"{""qId"":2,""reco"":{""rank"":5,""source"":0,""text"":""public static void main(String[] args) {\n    String input = JOptionPane.showInputDialog(\""Enter price:\"");\n    double price = Double.parseDouble(input);\n    final double TAX_RATE = 8.5;\n    price = price * (1 + TAX_RATE / 100);\n    JOptionPane.showMessageDialog(null, \""Price after tax: \"" + price);\n}\n"",""rating"":2},""code"":""public double taxReturn()\n{\n  if(salary < 10000)\n  {\n    \n  }\n  else\n  {\n    \n  }\n}""}"
707,1.0,1.0,1.0,1.0,2017-03-24 21:50:34.314291,54,508,"{""qId"":2,""reco"":{""rank"":3,""source"":0,""text"":""public Product(float price) {\n    this.price = price;\n    tax = (float) (price * 0.20);\n}\n"",""rating"":4},""code"":""\nvoid int tax()\n  {\n  //calculate tax}\n  }""}"
708,3.5,1.0,1.0,1.0,2017-03-24 21:50:36.416704,17,509,"{""qId"":2,""reco"":{""rank"":3,""source"":0,""text"":""public static void main(String[] args) {\n    double sum = 0;\n    int count = 0;\n    double salary = 0;\n    System.out.print(\""Enter salaries, -1 to finish: \"");\n    Scanner in = new Scanner(System.in);\n    while (salary != -1) {\n        salary = in.nextDouble();\n        if (salary != -1) {\n            sum = sum + salary;\n            count++;\n        }\n    }\n    if (count > 0) {\n        double average = sum / count;\n        System.out.println(\""Average salary: \"" + average);\n       // Process data until the sentinel is entered \n\n    } else {\n        System.out.println(\""No data\"");\n    }\n}\n       // Compute and print the average\n\n"",""rating"":4},""code"":""double taxReturn(double tax1){\n  double salary = 0;\n  if(salary > 2.0){\n    \n  }\n  \n}""}"
